X,Y,Z
-3419.1024496071213,-338.54191188491274,0.0
-3419.111909043915,-338.5451469635188,0.0
-3419.121079696335,-338.5491276433898,0.0
-3419.1299029035013,-338.55382846175917,0.0
-3419.1383222269988,-338.5592193494314,0.0
-3419.1462838118878,-338.5652658231222,0.0
-3419.1537367311957,-338.57192920603416,0.0
-3419.160633311673,-338.57916687525636,0.0
-3419.166929438739,-338.5869325344047,0.0
-3419.1725848386673,-338.59517650976255,0.0
-3419.1775633361976,-338.6038460680198,0.0
-3419.181833085936,-338.6128857535906,0.0
-3419.1853667760543,-338.62223774333563,0.0
-3419.1881418029957,-338.6318422164348,0.0
-3418.984924381281,-338.51800907922956,0.0
-3418.994816007496,-338.51947704876915,0.0
-3419.0046928119227,-338.5210416375508,0.0
-3419.014553850829,-338.52270269607754,0.0
-3419.024398181989,-338.524460065635,0.0
-3419.034224864772,-338.5263135783052,0.0
-3419.0440329602357,-338.5282630569845,0.0
-3419.053821531212,-338.53030831539985,0.0
-3419.063589642399,-338.53244915812525,0.0
-3419.073336360451,-338.53468538060264,0.0
-3419.0830607540634,-338.5370167691604,0.0
-3418.919010337381,-338.51156851791313,0.0
-3418.9289883470906,-338.5122305552506,0.0
-3418.9389583850607,-338.51300341621464,0.0
-3418.9489192204355,-338.5138870053926,0.0
-3418.9588696234946,-338.5148812136994,0.0
-3418.968808365806,-338.5159859183956,0.0
-3418.919010337381,-338.51156851791313,0.0
-3418.9289883470906,-338.5122305552506,0.0
-3418.9389583850607,-338.51300341621464,0.0
-3418.9489192204355,-338.5138870053926,0.0
-3418.9588696234946,-338.5148812136994,0.0
-3418.968808365806,-338.5159859183956,0.0
-3418.8997108251165,-338.51058778516074,0.0
-3418.8897174470626,-338.5102230545462,0.0
-3418.879719776406,-338.5100172669469,0.0
-3418.869719811977,-338.5100203810486,0.0
-3418.8597203095114,-338.510121211061,0.0
-3418.849721342535,-338.51027331250964,0.0
-3418.839722786958,-338.51045880641607,0.0
-3418.8297245077156,-338.510668641839,0.0
-3418.819726949,-338.5109069767948,0.0
-3418.8097314786737,-338.51120308813034,0.0
-3418.799734926925,-338.5114619848441,0.0
-3418.7897357685865,-338.5115297158169,0.0
-3418.7797388271933,-338.5113233306235,0.0
-3418.7656033965336,-338.51066685233013,0.0
-3418.7556218248637,-338.5100608930267,0.0
-3418.745647646592,-338.5093434479275,0.0
-3418.7356821068815,-338.5085146065964,0.0
-3418.7257264498185,-338.5075744725053,0.0
-3418.715781918254,-338.5065231630197,0.0
-3418.7058497536514,-338.50536080938343,0.0
-3418.6959311959295,-338.50408755670355,0.0
-3418.6860274833084,-338.50270356393077,0.0
-3418.6761398521558,-338.5012090038416,0.0
-3418.6585827206673,-338.49756252562577,0.0
-3418.6489651030465,-338.4948260550229,0.0
-3418.6394723338685,-338.4916844870491,0.0
-3418.6301463950012,-338.4880786618556,0.0
-3418.621046437401,-338.48393641426344,0.0
-3418.612258167142,-338.47917021942834,0.0
-3418.603907503922,-338.4736755498386,0.0
-3418.5961829149733,-338.46733411978425,0.0
-3418.589366645814,-338.4600298905441,0.0
-3418.583868205878,-338.45169504193484,0.0
-3418.541679771592,-338.26586766159454,0.0
-3418.5438379071093,-338.27563200746437,0.0
-3418.5459929744065,-338.28539703097306,0.0
-3418.548144973272,-338.2951627311556,0.0
-3418.5502939034927,-338.3049291070489,0.0
-3418.552439764856,-338.3146961576876,0.0
-3418.554582557151,-338.3244638821085,0.0
-3418.5567222801656,-338.3342322793463,0.0
-3418.5588589336885,-338.344001348437,0.0
-3418.5609925175095,-338.3537710884161,0.0
-3418.5631230314166,-338.36354149831897,0.0
-3418.5652504752006,-338.3733125771809,0.0
-3418.5673748486506,-338.38308432403676,0.0
-3418.569496151558,-338.39285673792267,0.0
-3418.5716143837117,-338.4026298178728,0.0
-3418.5737295449044,-338.41240356292326,0.0
-3418.575841634926,-338.4221779721085,0.0
-3418.577950653568,-338.4319530444631,0.0
-3419.092985041339,-338.5393937319124,0.0
-3418.978944616536,-338.5170894990932,0.0
-3418.775814262785,-338.51111188106313,0.0
-3418.6685179852125,-338.4998932491621,0.0
-3418.909923216952,-338.51100174270186,0.0
-3418.978944616536,-338.5170894990932,0.0
-3418.579877323107,-338.43981021405796,0.0
-3418.9329723008823,-337.77587842758874,0.0
-3418.9401842617403,-337.7689549675704,0.0
-3418.946819870441,-337.7614773091654,0.0
-3418.9528366817326,-337.7534932838695,0.0
-3418.9581962085567,-337.7450539621989,0.0
-3418.962864168231,-337.73621332701134,0.0
-3418.966810701744,-337.7270279282029,0.0
-3418.970010564749,-337.7175565209793,0.0
-3418.9724432890425,-337.7078596900251,0.0
-3418.9740933134913,-337.69799946196645,0.0
-3418.9749500835696,-337.6880389086149,0.0
-3418.975008118872,-337.67804174351954,0.0
-3418.974267048172,-337.6680719144202,0.0
-3418.9727316117924,-337.6581931942019,0.0
-3418.8364982523603,-337.8471264506501,0.0
-3418.844847492306,-337.84162287035383,0.0
-3418.853142536575,-337.836037940245,0.0
-3418.8613825925727,-337.8303721939661,0.0
-3418.8695668729583,-337.824626172881,0.0
-3418.877694595721,-337.81880042602444,0.0
-3418.8857649842535,-337.8128955100489,0.0
-3418.8937772674267,-337.80691198917094,0.0
-3418.901730679664,-337.8008504351193,0.0
-3418.909624461014,-337.794711427077,0.0
-3418.9174578572224,-337.78849555162935,0.0
-3418.7794525607587,-337.8807706341445,0.0
-3418.7882200908653,-337.87596133200833,0.0
-3418.7969336441806,-337.8710549117438,0.0
-3418.805592144969,-337.8660519790742,0.0
-3418.8141945242905,-337.86095315164033,0.0
-3418.822739720134,-337.855759058919,0.0
-3418.7794525607587,-337.8807706341445,0.0
-3418.7882200908653,-337.87596133200833,0.0
-3418.7969336441806,-337.8710549117438,0.0
-3418.805592144969,-337.8660519790742,0.0
-3418.8141945242905,-337.86095315164033,0.0
-3418.822739720134,-337.855759058919,0.0
-3418.7623679054896,-337.8898010031684,0.0
-3418.753461027626,-337.89434722798427,0.0
-3418.7444832104197,-337.8987511541075,0.0
-3418.7354151919517,-337.9029666421386,0.0
-3418.726306372572,-337.90709333885155,0.0
-3418.71717641074,-337.91117332321386,0.0
-3418.708032735885,-337.9152228579711,0.0
-3418.6988790435275,-337.91925020634824,0.0
-3418.68971398242,-337.9232514110069,0.0
-3418.6805264428367,-337.92719935039025,0.0
-3418.671353621099,-337.9311814874714,0.0
-3418.6622590759857,-337.93533804904865,0.0
-3418.6532821720675,-337.9397422093681,0.0
-3418.640742872702,-337.9463002071651,0.0
-3418.6319484575147,-337.95106016737327,0.0
-3418.623207774075,-337.95591809004446,0.0
-3418.61452191356,-337.9608733687233,0.0
-3418.605891960301,-337.96592538479797,0.0
-3418.5973189916513,-337.9710735075819,0.0
-3418.5888040778486,-337.9763170943888,0.0
-3418.5803482818847,-337.98165549061713,0.0
-3418.5719526593703,-337.98708802982713,0.0
-3418.563618258405,-337.99261403382786,0.0
-3418.549237872452,-338.00332637107635,0.0
-3418.5416721640613,-338.0098644821645,0.0
-3418.534390535769,-338.01671721923964,0.0
-3418.527456006987,-338.0239205116572,0.0
-3418.520952649961,-338.0315148378839,0.0
-3418.5149950929726,-338.03954340077354,0.0
-3418.509741597218,-338.04804785563425,0.0
-3418.505412937757,-338.0570559473758,0.0
-3418.5023139681007,-338.0665538248818,0.0
-3418.500844588455,-338.0764302344787,0.0
-3418.5409815007465,-338.26271149371706,0.0
-3418.5388193055765,-338.252948046005,0.0
-3418.536654042682,-338.24318527817076,0.0
-3418.534485712278,-338.2334231911796,0.0
-3418.5323143145774,-338.2236617859933,0.0
-3418.5301398497954,-338.21390106357734,0.0
-3418.5279623181464,-338.2041410248938,0.0
-3418.525781719845,-338.19438167090806,0.0
-3418.523598055107,-338.18462300258216,0.0
-3418.5214113241477,-338.1748650208809,0.0
-3418.519221527183,-338.1651077267665,0.0
-3418.5170286644297,-338.15535112120244,0.0
-3418.514832736104,-338.1455952051539,0.0
-3418.512633742422,-338.1358399795815,0.0
-3418.510431683602,-338.12608544544986,0.0
-3418.50822655986,-338.11633160372133,0.0
-3418.506018371415,-338.1065784553595,0.0
-3418.5038071184845,-338.0968260013275,0.0
-3418.9254532670766,-337.7821540335838,0.0
-3418.831464465807,-337.85048266979766,0.0
-3418.649813069028,-337.9415894345332,0.0
-3418.557262740319,-337.99702214634124,0.0
-3418.7714525918655,-337.88511775842835,0.0
-3418.831464465807,-337.85048266979766,0.0
-3418.5022395684214,-338.08888938010944,0.0
-3419.292317888736,-339.52894595274324,0.0
-3419.3016721393333,-339.5324736536659,0.0
-3419.3107145571503,-339.53673761403877,0.0
-3419.3193873015716,-339.5417105590667,0.0
-3419.3276348966288,-339.5473606788723,0.0
-3419.335404585859,-339.55365183197017,0.0
-3419.3426466697674,-339.56054377644983,0.0
-3419.3493148237303,-339.5679924273862,0.0
-3419.355366394318,-339.5759501388323,0.0
-3419.360762672131,-339.58436600859216,0.0
-3419.3654691394063,-339.59318620381805,0.0
-3419.369455690815,-339.60235430536164,0.0
-3419.372696826032,-339.61181166865964,0.0
-3419.375171812853,-339.62149779886073,0.0
-3419.175592885893,-339.50139969093357,0.0
-3419.1854340737023,-339.5031745786032,0.0
-3419.1952574420484,-339.5050455778229,0.0
-3419.205062052304,-339.507012509818,0.0
-3419.2148469676354,-339.5090751866479,0.0
-3419.2246112530897,-339.5112334112223,0.0
-3419.2343539756853,-339.5134869773223,0.0
-3419.2440742045014,-339.51583566961915,0.0
-3419.2537710107663,-339.5182792636936,0.0
-3419.2634434679467,-339.52081752605955,0.0
-3419.273090651835,-339.5234502141854,0.0
-3419.109911026353,-339.49291232734373,0.0
-3419.1198636202525,-339.4938843591697,0.0
-3419.1298047996693,-339.49496691309497,0.0
-3419.1397333373097,-339.49615985547337,0.0
-3419.149648007441,-339.49746303902873,0.0
-3419.159547586043,-339.4988763028767,0.0
-3419.109911026353,-339.49291232734373,0.0
-3419.1198636202525,-339.4938843591697,0.0
-3419.1298047996693,-339.49496691309497,0.0
-3419.1397333373097,-339.49615985547337,0.0
-3419.149648007441,-339.49746303902873,0.0
-3419.159547586043,-339.4988763028767,0.0
-3419.0906513502578,-339.49133185681586,0.0
-3419.0806741492497,-339.4906565099469,0.0
-3419.0706877146094,-339.49013989571023,0.0
-3419.0606924904923,-339.4898320107892,0.0
-3419.0506946891633,-339.48962180887884,0.0
-3419.0406958285303,-339.4894628702575,0.0
-3419.030696340597,-339.48933732073596,0.0
-3419.020696371846,-339.4892361095504,0.0
-3419.0106962369427,-339.4891634065202,0.0
-3419.0006963925803,-339.489148516871,0.0
-3418.990696624689,-339.48909639696933,0.0
-3418.9807001966965,-339.4888531227323,0.0
-3418.9707145095517,-339.4883359338706,0.0
-3418.9566063328343,-339.4872401631808,0.0
-3418.9466484346785,-339.4863240714864,0.0
-3418.9367013935375,-339.4852967778576,0.0
-3418.9267664511863,-339.4841584105393,0.0
-3418.9168448478913,-339.4829091116443,0.0
-3418.906937822253,-339.4815490371337,0.0
-3418.8970466110522,-339.48007835679726,0.0
-3418.8871724490955,-339.47849725423316,0.0
-3418.8773165690604,-339.4768059268237,0.0
-3418.867480201343,-339.4750045857127,0.0
-3418.8500449675203,-339.4708138469918,0.0
-3418.8405171059703,-339.46777959348486,0.0
-3418.8311266309443,-339.4643443213291,0.0
-3418.8219173438656,-339.4604502049228,0.0
-3418.8129506114055,-339.45602695358116,0.0
-3418.8043148201914,-339.4509897502443,0.0
-3418.7961390798023,-339.44523803404746,0.0
-3418.788615444975,-339.43865943780276,0.0
-3418.7820296334894,-339.4311467567156,0.0
-3418.77679306589,-339.42264493909545,0.0
-3418.7404042448316,-339.23559539225397,0.0
-3418.7422576666086,-339.2454221326542,0.0
-3418.7441080005756,-339.2552494549442,0.0
-3418.7459552465502,-339.2650773581529,0.0
-3418.74779940435,-339.2749058413112,0.0
-3418.7496404737926,-339.2847349034474,0.0
-3418.751478454697,-339.29456454359223,0.0
-3418.753313346881,-339.30439476077436,0.0
-3418.7551451501636,-339.31422555402366,0.0
-3418.756973864364,-339.3240569223695,0.0
-3418.758799489302,-339.33388886484113,0.0
-3418.7606220247967,-339.34372138046785,0.0
-3418.762441470669,-339.3535544682785,0.0
-3418.764257826738,-339.363388127303,0.0
-3418.7660710928253,-339.37322235656956,0.0
-3418.767881268752,-339.3830571551082,0.0
-3418.7696883543385,-339.3928925219474,0.0
-3418.7714923494073,-339.4027284561157,0.0
-3419.282936215343,-339.5261346711258,0.0
-3419.1696446124815,-339.50029458575443,0.0
-3418.9667984195767,-339.48800253317955,0.0
-3418.859902941021,-339.4734524284749,0.0
-3419.1008459281556,-339.49206321809794,0.0
-3419.1696446124815,-339.50029458575443,0.0
-3418.77317373009,-339.41064174421575,0.0
-3419.146746096688,-338.75801231848556,0.0
-3419.1541698876454,-338.7513164984568,0.0
-3419.1610348407307,-338.7440488236443,0.0
-3419.1672970436716,-338.7362557823653,0.0
-3419.1729164397393,-338.72798722349006,0.0
-3419.1778570839756,-338.71929603757724,0.0
-3419.1820873731185,-338.7102378185576,0.0
-3419.185580247753,-338.7008705081201,0.0
-3419.188313365402,-338.6912540250852,0.0
-3419.190269243439,-338.6814498821265,0.0
-3419.19143537092,-338.67152079230243,0.0
-3419.1918042886077,-338.6615302679029,0.0
-3419.1913736366882,-338.65154221418965,0.0
-3419.1901461698644,-338.64162052062335,0.0
-3419.0481029106672,-338.82622554799485,0.0
-3419.0566192725264,-338.8209842900902,0.0
-3419.065083994893,-338.8156600362452,0.0
-3419.0734962689585,-338.8102532951948,0.0
-3419.0818552909273,-338.8047645835546,0.0
-3419.090160262091,-338.79919442577346,0.0
-3419.0984103889073,-338.7935433540822,0.0
-3419.1066048830726,-338.78781190844234,0.0
-3419.1147429616,-338.7820006364969,0.0
-3419.1228238468925,-338.77611009351426,0.0
-3419.130846766819,-338.77014084233883,0.0
-3418.9900384836037,-338.85807934405,0.0
-3418.9989513413348,-338.8535450372372,0.0
-3419.0078132687445,-338.848911980603,0.0
-3419.01662317178,-338.84418074612256,0.0
-3419.025379962809,-338.8393519178939,0.0
-3419.034082560758,-338.834426092061,0.0
-3418.9900384836037,-338.85807934405,0.0
-3418.9989513413348,-338.8535450372372,0.0
-3419.0078132687445,-338.848911980603,0.0
-3419.01662317178,-338.84418074612256,0.0
-3419.025379962809,-338.8393519178939,0.0
-3419.034082560758,-338.834426092061,0.0
-3418.972681249252,-338.8665740144987,0.0
-3418.9636372928376,-338.87084103755035,0.0
-3418.954526856864,-338.87496362453794,0.0
-3418.94533212366,-338.8788950593374,0.0
-3418.936099370678,-338.8827364768659,0.0
-3418.926846938219,-338.88653054711205,0.0
-3418.917581746348,-338.890293756009,0.0
-3418.908307231814,-338.8940344777148,0.0
-3418.899022167095,-338.8977487147818,0.0
-3418.8897162913163,-338.90140901326134,0.0
-3418.88042406272,-338.90510395061955,0.0
-3418.871204648307,-338.90897566249396,0.0
-3418.8620951178964,-338.9130985119676,0.0
-3418.849357931184,-338.9192633670617,0.0
-3418.840419735904,-338.92374751969174,0.0
-3418.831532199762,-338.9283312584486,0.0
-3418.822696432267,-338.9330140111057,0.0
-3418.813913536465,-338.937795193073,0.0
-3418.8051846088024,-338.94267420747445,0.0
-3418.796510738987,-338.9476504452191,0.0
-3418.7878930098536,-338.95272328508076,0.0
-3418.7793324972295,-338.95789209377153,0.0
-3418.770830269798,-338.9631562260241,0.0
-3418.7561236876795,-338.97341615350285,0.0
-3418.7483583046014,-338.979715809502,0.0
-3418.7408670793825,-338.9863387741499,0.0
-3418.733711883553,-338.9933229193173,0.0
-3418.726975489816,-339.00071131852616,0.0
-3418.720771127403,-339.00855071865595,0.0
-3418.715255685483,-339.0168876767668,0.0
-3418.7106489694584,-339.0257567904218,0.0
-3418.7072561161467,-339.0351536961068,0.0
-3418.7054802922876,-339.04497963080496,0.0
-3418.739804468138,-339.2324190349437,0.0
-3418.7379469607395,-339.22259306601217,0.0
-3418.736086365956,-339.21276768122385,0.0
-3418.734222683973,-339.20294288155014,0.0
-3418.7323559149727,-339.1931186679589,0.0
-3418.7304860591403,-339.183295041422,0.0
-3418.7286131166607,-339.1734720029076,0.0
-3418.726737087718,-339.1636495533874,0.0
-3418.7248579724983,-339.15382769382956,0.0
-3418.7229757711866,-339.1440064252052,0.0
-3418.7210904839685,-339.13418574848276,0.0
-3418.719202111031,-339.12436566463197,0.0
-3418.71731065256,-339.11454617462425,0.0
-3418.715416108742,-339.1047272794266,0.0
-3418.7135184797644,-339.09490898000985,0.0
-3418.7116177658145,-339.08509127734266,0.0
-3418.70971396708,-339.07527417239487,0.0
-3418.707807083749,-339.06545766613596,0.0
-3419.1390355294893,-338.76405104794316,0.0
-3419.042967181092,-338.8294235936113,0.0
-3418.8585702444752,-338.91483695497044,0.0
-3418.7643407342966,-338.9673645505183,0.0
-3418.981907189471,-338.86217556762216,0.0
-3419.042967181092,-338.8294235936113,0.0
-3418.7064871197645,-339.05747613341106,0.0
-3419.4513977041356,-340.52140745212455,0.0
-3419.460637718904,-340.525224362541,0.0
-3419.469543154163,-340.52976747830945,0.0
-3419.4780570455187,-340.5350077389928,0.0
-3419.48612493312,-340.5409116248057,0.0
-3419.4936952100197,-340.5474413710264,0.0
-3419.5007194522796,-340.5545552095625,0.0
-3419.50715272872,-340.5622076361244,0.0
-3419.512953888326,-340.5703497012964,0.0
-3419.5180858234735,-340.57892932364774,0.0
-3419.5225157072905,-340.58789162287303,0.0
-3419.5262152036385,-340.5971792708433,0.0
-3419.5291606483647,-340.60673285830603,0.0
-3419.531333200676,-340.6164912749037,0.0
-3419.335585848192,-340.49024438341763,0.0
-3419.3453670768827,-340.4923244721281,0.0
-3419.3551275056734,-340.4945000717149,0.0
-3419.3648662019514,-340.4967709742988,0.0
-3419.3745822351807,-340.4991369628945,0.0
-3419.38427467699,-340.50159781143026,0.0
-3419.393942601263,-340.50415328477123,0.0
-3419.403585084225,-340.5068031387415,0.0
-3419.4132012045343,-340.5095471201455,0.0
-3419.4227900433657,-340.5123849667951,0.0
-3419.432350684502,-340.5153164075333,0.0
-3419.2701997159693,-340.47971842853053,0.0
-3419.280117265567,-340.480999514467,0.0
-3419.290019968981,-340.4823907140524,0.0
-3419.2999066036687,-340.4838918555366,0.0
-3419.3097759490697,-340.4855027535946,0.0
-3419.319626786759,-340.48722320935286,0.0
-3419.2701997159693,-340.47971842853053,0.0
-3419.280117265567,-340.480999514467,0.0
-3419.290019968981,-340.4823907140524,0.0
-3419.2999066036687,-340.4838918555366,0.0
-3419.3097759490697,-340.4855027535946,0.0
-3419.319626786759,-340.48722320935286,0.0
-3419.250998508536,-340.47753974923035,0.0
-3419.2410471368717,-340.47655443946144,0.0
-3419.2310815994783,-340.4757274983783,0.0
-3419.2211007854066,-340.47510891229325,0.0
-3419.2111143574416,-340.47458788181694,0.0
-3419.2011252764037,-340.4741180568885,0.0
-3419.1911345299727,-340.4736815854,0.0
-3419.181142546038,-340.4732694255212,0.0
-3419.171149509431,-340.4728857548406,0.0
-3419.1611549652366,-340.4725598786114,0.0
-3419.1511616553316,-340.47219679251685,0.0
-3419.1411776285836,-340.4716427484222,0.0
